scenario,severity,variant,n_tags_mean,clean_horizon_mean,perturbed_horizon_mean,horizon_delta_mean,horizon_ratio_mean,clean_n_events_mean,perturbed_n_events_mean,event_count_delta_mean,event_count_ratio_mean,clean_n_act_mean,perturbed_n_act_mean,act_count_delta_mean,act_count_ratio_mean,clean_n_rtn_mean,perturbed_n_rtn_mean,rtn_count_delta_mean,rtn_count_ratio_mean,act_tag_set_jaccard_mean,all_event_tag_set_jaccard_mean,act_tag_multiset_jaccard_mean,all_tag_type_multiset_jaccard_mean,act_tag_time_multiset_jaccard_mean,all_tag_type_time_multiset_jaccard_mean,act_sequence_lcs_similarity_mean,all_sequence_lcs_similarity_mean,state_hamming_fraction_mean,state_active_cell_jaccard_mean,state_clean_active_cells_mean,state_perturbed_active_cells_mean,state_active_cell_ratio_mean,n_tags_std,clean_horizon_std,perturbed_horizon_std,horizon_delta_std,horizon_ratio_std,clean_n_events_std,perturbed_n_events_std,event_count_delta_std,event_count_ratio_std,clean_n_act_std,perturbed_n_act_std,act_count_delta_std,act_count_ratio_std,clean_n_rtn_std,perturbed_n_rtn_std,rtn_count_delta_std,rtn_count_ratio_std,act_tag_set_jaccard_std,all_event_tag_set_jaccard_std,act_tag_multiset_jaccard_std,all_tag_type_multiset_jaccard_std,act_tag_time_multiset_jaccard_std,all_tag_type_time_multiset_jaccard_std,act_sequence_lcs_similarity_std,all_sequence_lcs_similarity_std,state_hamming_fraction_std,state_active_cell_jaccard_std,state_clean_active_cells_std,state_perturbed_active_cells_std,state_active_cell_ratio_std,n_tags_p05,clean_horizon_p05,perturbed_horizon_p05,horizon_delta_p05,horizon_ratio_p05,clean_n_events_p05,perturbed_n_events_p05,event_count_delta_p05,event_count_ratio_p05,clean_n_act_p05,perturbed_n_act_p05,act_count_delta_p05,act_count_ratio_p05,clean_n_rtn_p05,perturbed_n_rtn_p05,rtn_count_delta_p05,rtn_count_ratio_p05,act_tag_set_jaccard_p05,all_event_tag_set_jaccard_p05,act_tag_multiset_jaccard_p05,all_tag_type_multiset_jaccard_p05,act_tag_time_multiset_jaccard_p05,all_tag_type_time_multiset_jaccard_p05,act_sequence_lcs_similarity_p05,all_sequence_lcs_similarity_p05,state_hamming_fraction_p05,state_active_cell_jaccard_p05,state_clean_active_cells_p05,state_perturbed_active_cells_p05,state_active_cell_ratio_p05,n_tags_p50,clean_horizon_p50,perturbed_horizon_p50,horizon_delta_p50,horizon_ratio_p50,clean_n_events_p50,perturbed_n_events_p50,event_count_delta_p50,event_count_ratio_p50,clean_n_act_p50,perturbed_n_act_p50,act_count_delta_p50,act_count_ratio_p50,clean_n_rtn_p50,perturbed_n_rtn_p50,rtn_count_delta_p50,rtn_count_ratio_p50,act_tag_set_jaccard_p50,all_event_tag_set_jaccard_p50,act_tag_multiset_jaccard_p50,all_tag_type_multiset_jaccard_p50,act_tag_time_multiset_jaccard_p50,all_tag_type_time_multiset_jaccard_p50,act_sequence_lcs_similarity_p50,all_sequence_lcs_similarity_p50,state_hamming_fraction_p50,state_active_cell_jaccard_p50,state_clean_active_cells_p50,state_perturbed_active_cells_p50,state_active_cell_ratio_p50,n_tags_p95,clean_horizon_p95,perturbed_horizon_p95,horizon_delta_p95,horizon_ratio_p95,clean_n_events_p95,perturbed_n_events_p95,event_count_delta_p95,event_count_ratio_p95,clean_n_act_p95,perturbed_n_act_p95,act_count_delta_p95,act_count_ratio_p95,clean_n_rtn_p95,perturbed_n_rtn_p95,rtn_count_delta_p95,rtn_count_ratio_p95,act_tag_set_jaccard_p95,all_event_tag_set_jaccard_p95,act_tag_multiset_jaccard_p95,all_tag_type_multiset_jaccard_p95,act_tag_time_multiset_jaccard_p95,all_tag_type_time_multiset_jaccard_p95,act_sequence_lcs_similarity_p95,all_sequence_lcs_similarity_p95,state_hamming_fraction_p95,state_active_cell_jaccard_p95,state_clean_active_cells_p95,state_perturbed_active_cells_p95,state_active_cell_ratio_p95
missing_events,0.4,repaired,50.0,59.0,59.0,0.0,1.0,56.227,30.0723,-26.1547,0.5370266091725208,30.019,16.0873,-13.9317,0.5385031701349182,26.208,13.985,-12.223,0.5351921201532154,0.7373380394008734,0.8643561252313295,0.5385031701349182,0.5370266091725208,0.5385031701349182,0.5370266091725208,0.5385031701349182,0.5370266091725208,0.07940303333333333,0.29314960840605303,128.805,293.6745,2.8013809739811824,0.0,0.0,0.0,0.0,0.0,27.58324771587739,14.619912684236157,13.235478295043572,0.038414635519963804,13.665991179987385,7.321669167200829,6.728756402655165,0.05956048971806498,13.984787929366068,7.566406019373071,6.795769952619418,0.07284213636217993,0.10275376683350537,0.08508664492599514,0.05956048971806498,0.038414635519963804,0.05956048971806498,0.038414635519963804,0.05956048971806498,0.038414635519963804,0.04526159167391117,0.1541863585442636,71.07510212454281,154.89724744318855,1.7435160534374539,50.0,59.0,59.0,0.0,1.0,26.0,14.0,-53.0,0.47058823529411764,14.0,8.0,-28.0,0.4444444444444444,11.0,6.0,-26.0,0.4166666666666667,0.5625,0.7,0.4444444444444444,0.47058823529411764,0.4444444444444444,0.47058823529411764,0.4444444444444444,0.47058823529411764,0.022,0.11411862448561005,32.0,87.0,0.9416898971450544,50.0,59.0,59.0,0.0,1.0,47.0,25.0,-22.0,0.5384615384615384,26.0,14.0,-12.0,0.5357142857142857,21.0,11.0,-10.0,0.5333333333333333,0.7368421052631579,0.8823529411764706,0.5357142857142857,0.5384615384615384,0.5357142857142857,0.5384615384615384,0.5357142857142857,0.5384615384615384,0.069,0.25072055684300587,110.0,267.0,2.1256985692132133,50.0,59.0,59.0,0.0,1.0,110.0,59.0,-11.0,0.5952380952380952,57.04999999999927,31.0,-6.0,0.64,53.04999999999927,29.0,-4.0,0.6666666666666666,0.9,1.0,0.64,0.5952380952380952,0.64,0.5952380952380952,0.64,0.5952380952380952,0.16433333333333333,0.5882352941176471,223.04999999999927,576.0,6.1891891891891895
missing_events,0.4,unrepaired,50.0,59.0,59.0,0.0,1.0,56.227,34.152,-22.075,0.6091478282192513,30.019,18.2292,-11.7898,0.6089922027541564,26.208,15.9228,-10.2852,0.6093470646108288,0.7373380394008734,0.8643561252313295,0.6089922027541564,0.6091478282192513,0.6089922027541564,0.6091478282192513,0.6089922027541564,0.6091478282192513,0.07940303333333333,0.29314960840605303,128.805,293.6745,2.8013809739811824,0.0,0.0,0.0,0.0,0.0,27.58324771587739,16.555552078697456,11.033383368434894,0.007777129730475599,13.665991179987385,8.3773913259763,5.780895937117677,0.06658062309714284,13.984787929366068,8.606140059554713,5.8623628077567,0.08152926555650555,0.10275376683350537,0.08508664492599514,0.06658062309714284,0.007777129730475599,0.06658062309714284,0.007777129730475599,0.06658062309714284,0.007777129730475599,0.04526159167391117,0.1541863585442636,71.07510212454281,154.89724744318855,1.7435160534374539,50.0,59.0,59.0,0.0,1.0,26.0,16.0,-44.0,0.6,14.0,8.0,-23.0,0.5,11.0,6.0,-22.0,0.47619047619047616,0.5625,0.7,0.5,0.6,0.5,0.6,0.5,0.6,0.022,0.11411862448561005,32.0,87.0,0.9416898971450544,50.0,59.0,59.0,0.0,1.0,47.0,29.0,-18.0,0.6075949367088608,26.0,16.0,-10.0,0.6086956521739131,21.0,13.0,-8.0,0.6086956521739131,0.7368421052631579,0.8823529411764706,0.6086956521739131,0.6075949367088608,0.6086956521739131,0.6075949367088608,0.6086956521739131,0.6075949367088608,0.069,0.25072055684300587,110.0,267.0,2.1256985692132133,50.0,59.0,59.0,0.0,1.0,110.0,66.0,-10.0,0.625,57.04999999999927,35.0,-5.0,0.72,53.04999999999927,33.0,-4.0,0.75,0.9,1.0,0.72,0.625,0.72,0.625,0.72,0.625,0.16433333333333333,0.5882352941176471,223.04999999999927,576.0,6.1891891891891895
missing_events,0.5,repaired,50.0,59.0,59.0,0.0,1.0,56.227,24.601,-31.626,0.43869099537519507,30.019,13.1917,-16.8273,0.44106902912350504,26.208,11.4093,-14.7987,0.43577497212568744,0.6510449340629016,0.8006533873064307,0.44106902912350504,0.43869099537519507,0.44106902912350504,0.43869099537519507,0.44106902912350504,0.43869099537519507,0.08920066666666666,0.24576502523666477,128.805,301.5522,2.9213331384579897,0.0,0.0,0.0,0.0,0.0,27.58324771587739,12.068511254350728,15.776882296623121,0.0371957105574597,13.665991179987385,6.1029726967743905,7.969066778019322,0.06012950289689946,13.984787929366068,6.298233108104881,8.077307880739719,0.07329757335692819,0.11139237718274562,0.09466341527545541,0.06012950289689946,0.0371957105574597,0.06012950289689946,0.0371957105574597,0.06012950289689946,0.0371957105574597,0.048894801163566995,0.13830756512738013,71.07510212454281,161.88349422263593,1.8890160328952172,50.0,59.0,59.0,0.0,1.0,26.0,11.0,-64.0,0.37254901960784315,14.0,6.0,-33.0,0.3448275862068966,11.0,4.0,-31.0,0.3157894736842105,0.47058823529411764,0.6363636363636364,0.3448275862068966,0.37254901960784315,0.3448275862068966,0.37254901960784315,0.3448275862068966,0.37254901960784315,0.026333333333333334,0.09090909090909091,32.0,92.0,0.9088491936002056,50.0,59.0,59.0,0.0,1.0,47.0,20.0,-27.0,0.4411764705882353,26.0,11.0,-15.0,0.44,21.0,9.0,-12.0,0.43478260869565216,0.6470588235294118,0.8,0.44,0.4411764705882353,0.44,0.4411764705882353,0.44,0.4411764705882353,0.078,0.2018906672023929,110.0,267.0,2.18604025124984,50.0,59.0,59.0,0.0,1.0,110.0,48.0,-14.0,0.5,57.04999999999927,25.0,-8.0,0.5416666666666666,53.04999999999927,24.0,-6.0,0.5555555555555556,0.8333333333333334,0.9354838709677419,0.5416666666666666,0.5,0.5416666666666666,0.5,0.5416666666666666,0.5,0.18066666666666667,0.5243468530190919,223.04999999999927,599.0,6.627940199335548
missing_events,0.5,unrepaired,50.0,59.0,59.0,0.0,1.0,56.227,28.357,-27.87,0.5051807991349732,30.019,15.1826,-14.8364,0.5066925726970296,26.208,13.1744,-13.0336,0.503349183920091,0.6510449340629016,0.8006533873064307,0.5066925726970296,0.5051807991349732,0.5066925726970296,0.5051807991349732,0.5066925726970296,0.5051807991349732,0.08920066666666666,0.24576502523666477,128.805,301.5522,2.9213331384579897,0.0,0.0,0.0,0.0,0.0,27.58324771587739,13.79958672784756,13.788187386714078,0.0061813005693145675,13.665991179987385,7.088630481849862,7.094791656339514,0.06789623118943315,13.984787929366068,7.251058021023038,7.240187364378577,0.08321661774097076,0.11139237718274562,0.09466341527545541,0.06789623118943315,0.0061813005693145675,0.06789623118943315,0.0061813005693145675,0.06789623118943315,0.0061813005693145675,0.048894801163566995,0.13830756512738013,71.07510212454281,161.88349422263593,1.8890160328952172,50.0,59.0,59.0,0.0,1.0,26.0,13.0,-55.0,0.5,14.0,7.0,-29.0,0.4,11.0,5.0,-27.049999999999955,0.36363636363636365,0.47058823529411764,0.6363636363636364,0.4,0.5,0.4,0.5,0.4,0.5,0.026333333333333334,0.09090909090909091,32.0,92.0,0.9088491936002056,50.0,59.0,59.0,0.0,1.0,47.0,24.0,-23.0,0.5,26.0,13.0,-13.0,0.5,21.0,11.0,-11.0,0.5,0.6470588235294118,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.078,0.2018906672023929,110.0,267.0,2.18604025124984,50.0,59.0,59.0,0.0,1.0,110.0,55.0,-13.0,0.5161846496106777,57.04999999999927,29.0,-7.0,0.6190476190476191,53.04999999999927,28.0,-5.0,0.6428571428571429,0.8333333333333334,0.9354838709677419,0.6190476190476191,0.5161846496106777,0.6190476190476191,0.5161846496106777,0.6190476190476191,0.5161846496106777,0.18066666666666667,0.5243468530190919,223.04999999999927,599.0,6.627940199335548
missing_events,0.6,repaired,50.0,59.0,59.0,0.0,1.0,56.227,19.8253,-36.4017,0.35456800891393714,30.019,10.6047,-19.4143,0.35517077050337903,26.208,9.2206,-16.9874,0.3538688879239425,0.5581070533096585,0.7254274048632966,0.35517077050337903,0.35456800891393714,0.35517077050337903,0.35456800891393714,0.35517077050337903,0.35456800891393714,0.0949865,0.20924554842352266,128.805,296.9501,2.900648726006805,0.0,0.0,0.0,0.0,0.0,27.58324771587739,9.662014042710554,18.160862281342272,0.03472686436906296,13.665991179987385,4.990303419915697,9.101249297974322,0.05993459237511087,13.984787929366068,5.087585281093508,9.313791704327043,0.07173796937344465,0.11169269905870922,0.09879817729838913,0.05993459237511087,0.03472686436906296,0.05993459237511087,0.03472686436906296,0.05993459237511087,0.03472686436906296,0.05090304429629686,0.12633814556898157,71.07510212454281,163.05653913132485,1.9390870546264225,50.0,59.0,59.0,0.0,1.0,26.0,9.0,-73.0,0.29411764705882354,14.0,5.0,-38.0,0.2608695652173913,11.0,3.0,-36.0,0.2391304347826087,0.375,0.5555555555555556,0.2608695652173913,0.29411764705882354,0.2608695652173913,0.29411764705882354,0.2608695652173913,0.29411764705882354,0.029,0.07454242904480622,32.0,90.0,0.8643903241731118,50.0,59.0,59.0,0.0,1.0,47.0,16.0,-31.0,0.3559322033898305,26.0,9.0,-17.0,0.35294117647058826,21.0,7.0,-14.0,0.35294117647058826,0.5555555555555556,0.7272727272727273,0.35294117647058826,0.3559322033898305,0.35294117647058826,0.3559322033898305,0.35294117647058826,0.3559322033898305,0.084,0.16666666666666666,110.0,260.0,2.114519906323185,50.0,59.0,59.0,0.0,1.0,110.0,39.0,-16.0,0.4107142857142857,57.04999999999927,21.0,-9.0,0.45454545454545453,53.04999999999927,19.0,-7.0,0.47058823529411764,0.75,0.8888888888888888,0.45454545454545453,0.4107142857142857,0.45454545454545453,0.4107142857142857,0.45454545454545453,0.4107142857142857,0.1896833333333331,0.46580097087378625,223.04999999999927,601.0499999999993,6.62750700280112
missing_events,0.6,unrepaired,50.0,59.0,59.0,0.0,1.0,56.227,22.904,-33.323,0.4091689008158377,30.019,12.2125,-17.8065,0.40793367448736373,26.208,10.6915,-15.5165,0.4107963570150662,0.5581070533096585,0.7254274048632966,0.40793367448736373,0.4091689008158377,0.40793367448736373,0.4091689008158377,0.40793367448736373,0.4091689008158377,0.0949865,0.20924554842352266,128.805,296.9501,2.900648726006805,0.0,0.0,0.0,0.0,0.0,27.58324771587739,11.024651391034062,16.56424186043055,0.007745271933028647,13.665991179987385,5.811206480764235,8.374716194423142,0.0669008984442539,13.984787929366068,5.852875649228896,8.642487894680597,0.08154935546737116,0.11169269905870922,0.09879817729838913,0.0669008984442539,0.007745271933028647,0.0669008984442539,0.007745271933028647,0.0669008984442539,0.007745271933028647,0.05090304429629686,0.12633814556898157,71.07510212454281,163.05653913132485,1.9390870546264225,50.0,59.0,59.0,0.0,1.0,26.0,11.0,-66.0,0.4,14.0,5.0,-35.0,0.3,11.0,4.0,-33.0,0.28,0.375,0.5555555555555556,0.3,0.4,0.3,0.4,0.3,0.4,0.029,0.07454242904480622,32.0,90.0,0.8643903241731118,50.0,59.0,59.0,0.0,1.0,47.0,19.0,-28.0,0.4074074074074074,26.0,11.0,-15.0,0.4074074074074074,21.0,9.0,-13.0,0.4098360655737705,0.5555555555555556,0.7272727272727273,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.084,0.16666666666666666,110.0,260.0,2.114519906323185,50.0,59.0,59.0,0.0,1.0,110.0,44.0,-15.0,0.42424242424242425,57.04999999999927,24.0,-8.0,0.52,53.04999999999927,22.0,-6.0,0.5454545454545454,0.75,0.8888888888888888,0.52,0.42424242424242425,0.52,0.42424242424242425,0.52,0.42424242424242425,0.1896833333333331,0.46580097087378625,223.04999999999927,601.0499999999993,6.62750700280112
missing_events,0.7,repaired,50.0,59.0,59.0,0.0,1.0,56.227,15.164,-41.063,0.27146168604311627,30.019,8.1109,-21.9081,0.2720356203630118,26.208,7.0531,-19.1549,0.27076469000453857,0.45192177976216735,0.6233750245996632,0.2720356203630118,0.27146168604311627,0.2720356203630118,0.27146168604311627,0.2720356203630118,0.27146168604311627,0.09556416666666666,0.17437990818612276,128.805,272.6191,2.697636486146064,0.0,0.0,0.0,0.0,0.0,27.58324771587739,7.387540969507884,20.39308752498946,0.029481775392470363,13.665991179987385,3.888021715639727,10.2149835525515,0.05665512438618228,13.984787929366068,3.9929531374004017,10.404322706601235,0.06749074714664526,0.10935280221270334,0.10104671749528427,0.05665512438618228,0.029481775392470363,0.05665512438618228,0.029481775392470363,0.05665512438618228,0.029481775392470363,0.04881360766017516,0.11203033343095165,71.07510212454281,152.35454573444997,1.8404747621797002,50.0,59.0,59.0,0.0,1.0,26.0,7.0,-82.0,0.21875,14.0,3.0,-43.0,0.18181818181818182,11.0,2.0,-40.0,0.16666666666666666,0.2777777777777778,0.45454545454545453,0.18181818181818182,0.21875,0.18181818181818182,0.21875,0.18181818181818182,0.21875,0.030333333333333334,0.05813953488372093,32.0,81.0,0.7498809523809525,50.0,59.0,59.0,0.0,1.0,47.0,13.0,-35.0,0.2727272727272727,26.0,7.0,-19.0,0.2692307692307692,21.0,6.0,-16.0,0.26666666666666666,0.4444444444444444,0.625,0.2692307692307692,0.2727272727272727,0.2692307692307692,0.2727272727272727,0.2692307692307692,0.2727272727272727,0.086,0.13798638401505509,110.0,236.0,1.9475062000551118,50.0,59.0,59.0,0.0,1.0,110.0,30.0,-18.0,0.3181818181818182,57.04999999999927,16.0,-10.0,0.3684210526315789,53.04999999999927,15.0,-8.0,0.38461538461538464,0.6363636363636364,0.7857142857142857,0.3684210526315789,0.3181818181818182,0.3684210526315789,0.3181818181818182,0.3684210526315789,0.3181818181818182,0.18533333333333332,0.4117647058823529,223.04999999999927,562.0,6.28989720256151
missing_events,0.7,unrepaired,50.0,59.0,59.0,0.0,1.0,56.227,17.342,-38.885,0.31037729617050924,30.019,9.2536,-20.7654,0.3100280295793753,26.208,8.0884,-18.1196,0.3108379838503758,0.45192177976216735,0.6233750245996632,0.3100280295793753,0.31037729617050924,0.3100280295793753,0.31037729617050924,0.3100280295793753,0.31037729617050924,0.09556416666666666,0.17437990818612276,128.805,272.6191,2.697636486146064,0.0,0.0,0.0,0.0,0.0,27.58324771587739,8.284437167962524,19.305829339985628,0.008265608342124779,13.665991179987385,4.441425409253961,9.725750452391157,0.06289450242052444,13.984787929366068,4.543924533376014,9.93190616729799,0.07699991468882221,0.10935280221270334,0.10104671749528427,0.06289450242052444,0.008265608342124779,0.06289450242052444,0.008265608342124779,0.06289450242052444,0.008265608342124779,0.04881360766017516,0.11203033343095165,71.07510212454281,152.35454573444997,1.8404747621797002,50.0,59.0,59.0,0.0,1.0,26.0,8.0,-77.0,0.3,14.0,4.0,-40.0,0.20833333333333334,11.0,3.0,-38.0,0.1875,0.2777777777777778,0.45454545454545453,0.20833333333333334,0.3,0.20833333333333334,0.3,0.20833333333333334,0.3,0.030333333333333334,0.05813953488372093,32.0,81.0,0.7498809523809525,50.0,59.0,59.0,0.0,1.0,47.0,15.0,-32.0,0.308411214953271,26.0,8.0,-18.0,0.3103448275862069,21.0,7.0,-15.0,0.3076923076923077,0.4444444444444444,0.625,0.3103448275862069,0.308411214953271,0.3103448275862069,0.308411214953271,0.3103448275862069,0.308411214953271,0.086,0.13798638401505509,110.0,236.0,1.9475062000551118,50.0,59.0,59.0,0.0,1.0,110.0,33.0,-18.0,0.32432432432432434,57.04999999999927,18.0,-10.0,0.4118661257606476,53.04999999999927,17.0,-7.0,0.4375,0.6363636363636364,0.7857142857142857,0.4118661257606476,0.32432432432432434,0.4118661257606476,0.32432432432432434,0.4118661257606476,0.32432432432432434,0.18533333333333332,0.4117647058823529,223.04999999999927,562.0,6.28989720256151
missing_events,0.8,repaired,50.0,59.0,59.0,0.0,1.0,56.227,10.4154,-45.8116,0.18690126153749276,30.019,5.5777,-24.4413,0.18736172374494936,26.208,4.8377,-21.3703,0.18637843849673627,0.32854008826839903,0.4886858291447181,0.18736172374494936,0.18690126153749276,0.18736172374494936,0.18690126153749276,0.18736172374494936,0.18690126153749276,0.0896532,0.14202947135581462,128.805,224.9884,2.246092149802054,0.0,0.0,0.0,0.0,0.0,27.58324771587739,5.053790351774792,22.677979065901198,0.022522624400827286,13.665991179987385,2.8136372128326226,11.302040874231192,0.05050327963157928,13.984787929366068,2.841437327587687,11.570651058025648,0.06078040586542536,0.10107727493654964,0.09333789972239584,0.05050327963157928,0.022522624400827286,0.05050327963157928,0.022522624400827286,0.05050327963157928,0.022522624400827286,0.04378957580431194,0.09959563899123333,71.07510212454281,127.71896052946829,1.5920543967953034,50.0,59.0,59.0,0.0,1.0,26.0,5.0,-91.0,0.14634146341463414,14.0,2.0,-47.0,0.10526315789473684,11.0,1.0,-44.0,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.10526315789473684,0.14634146341463414,0.10526315789473684,0.14634146341463414,0.10526315789473684,0.14634146341463414,0.028666666666666667,0.04177485112647132,32.0,63.0,0.573525926958461,50.0,59.0,59.0,0.0,1.0,47.0,9.0,-39.0,0.18867924528301888,26.0,5.0,-21.0,0.1875,21.0,4.0,-17.0,0.18604651162790697,0.3225806451612903,0.5,0.1875,0.18867924528301888,0.1875,0.18867924528301888,0.1875,0.18867924528301888,0.08366666666666667,0.1134020618556701,110.0,194.5,1.6153846153846154,50.0,59.0,59.0,0.0,1.0,110.0,20.0,-20.0,0.2222222222222222,57.04999999999927,11.0,-11.0,0.2727272727272727,53.04999999999927,10.0,-9.0,0.2857142857142857,0.5,0.64,0.2727272727272727,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.169,0.3605872926093513,223.04999999999927,475.0,5.3478260869565215
missing_events,0.8,unrepaired,50.0,59.0,59.0,0.0,1.0,56.227,11.668,-44.559,0.20938642996808848,30.019,6.238,-23.781,0.20940672016557105,26.208,5.43,-20.778,0.209423580003692,0.32854008826839903,0.4886858291447181,0.20940672016557105,0.20938642996808848,0.20940672016557105,0.20938642996808848,0.20940672016557105,0.20938642996808848,0.0896532,0.14202947135581462,128.805,224.9884,2.246092149802054,0.0,0.0,0.0,0.0,0.0,27.58324771587739,5.515144393555652,22.07716601210194,0.008088874511844698,13.665991179987385,3.1440331573393805,11.025207232494617,0.05578424081472741,13.984787929366068,3.1665916582775577,11.316895475894482,0.06859401892824447,0.10107727493654964,0.09333789972239584,0.05578424081472741,0.008088874511844698,0.05578424081472741,0.008088874511844698,0.05578424081472741,0.008088874511844698,0.04378957580431194,0.09959563899123333,71.07510212454281,127.71896052946829,1.5920543967953034,50.0,59.0,59.0,0.0,1.0,26.0,6.0,-88.0,0.2,14.0,2.0,-46.0,0.11764705882352941,11.0,2.0,-43.0,0.1,0.18181818181818182,0.3333333333333333,0.11764705882352941,0.2,0.11764705882352941,0.2,0.11764705882352941,0.2,0.028666666666666667,0.04177485112647132,32.0,63.0,0.573525926958461,50.0,59.0,59.0,0.0,1.0,47.0,10.0,-37.0,0.20754716981132076,26.0,6.0,-21.0,0.20930232558139536,21.0,5.0,-17.0,0.20833333333333334,0.3225806451612903,0.5,0.20930232558139536,0.20754716981132076,0.20930232558139536,0.20754716981132076,0.20930232558139536,0.20754716981132076,0.08366666666666667,0.1134020618556701,110.0,194.5,1.6153846153846154,50.0,59.0,59.0,0.0,1.0,110.0,22.0,-20.0,0.22580645161290322,57.04999999999927,13.0,-11.0,0.30236081747709603,53.04999999999927,12.0,-8.0,0.3333333333333333,0.5,0.64,0.30236081747709603,0.22580645161290322,0.30236081747709603,0.22580645161290322,0.30236081747709603,0.22580645161290322,0.169,0.3605872926093513,223.04999999999927,475.0,5.3478260869565215
missing_events,0.9,repaired,50.0,59.0,59.0,0.0,1.0,56.227,5.6671,-50.5599,0.10260790763010531,30.019,3.0287,-26.9903,0.10238337669043249,26.208,2.6384,-23.5696,0.10294734287669466,0.18709110226314835,0.3063406587280275,0.10238337669043249,0.10260790763010531,0.10238337669043249,0.10260790763010531,0.10238337669043249,0.10260790763010531,0.07449683333333333,0.10614843700877687,128.805,145.6325,1.4637767975271638,0.0,0.0,0.0,0.0,0.0,27.58324771587739,2.6624023791761524,25.011528734704804,0.014242579078474574,13.665991179987385,1.6875310622648114,12.43484090918915,0.04046833626356819,13.984787929366068,1.7037416804114909,12.7225367806194,0.049042804448190105,0.08073733630931607,0.07124963833408213,0.04046833626356819,0.014242579078474574,0.04046833626356819,0.014242579078474574,0.04046833626356819,0.014242579078474574,0.034334959039538454,0.08737621423892147,71.07510212454281,83.21660377631633,1.0543763841809823,50.0,59.0,59.0,0.0,1.0,26.0,3.0,-100.0,0.07692307692307693,14.0,1.0,-52.0,0.041666666666666664,11.0,0.0,-49.0,0.0,0.07692307692307693,0.2,0.041666666666666664,0.07692307692307693,0.041666666666666664,0.07692307692307693,0.041666666666666664,0.07692307692307693,0.023,0.023363576857340265,32.0,38.0,0.3225731082303286,50.0,59.0,59.0,0.0,1.0,47.0,5.0,-43.0,0.1038961038961039,26.0,3.0,-23.0,0.1,21.0,2.0,-19.0,0.1,0.18181818181818182,0.3,0.1,0.1038961038961039,0.1,0.1038961038961039,0.1,0.1038961038961039,0.07333333333333333,0.08173076923076923,110.0,129.0,1.080379576453697,50.0,59.0,59.0,0.0,1.0,110.0,11.0,-23.0,0.125,57.04999999999927,6.0,-13.0,0.16666666666666666,53.04999999999927,6.0,-10.0,0.1875,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.125,0.16666666666666666,0.125,0.16666666666666666,0.125,0.13333333333333333,0.2782097649186255,223.04999999999927,307.0,3.5555555555555554
missing_events,0.9,unrepaired,50.0,59.0,59.0,0.0,1.0,56.227,6.074,-50.153,0.10999722776329696,30.019,3.2392,-26.7798,0.10948410560257187,26.208,2.8348,-23.3732,0.11068567745767238,0.18709110226314835,0.3063406587280275,0.10948410560257187,0.10999722776329696,0.10948410560257187,0.10999722776329696,0.10948410560257187,0.10999722776329696,0.07449683333333333,0.10614843700877687,128.805,145.6325,1.4637767975271638,0.0,0.0,0.0,0.0,0.0,27.58324771587739,2.763564316018873,24.835403574878132,0.008034331473567295,13.665991179987385,1.804136594297973,12.3566573416141,0.04314075536386689,13.984787929366068,1.8252786428960417,12.645976191318038,0.05298100420067975,0.08073733630931607,0.07124963833408213,0.04314075536386689,0.008034331473567295,0.04314075536386689,0.008034331473567295,0.04314075536386689,0.008034331473567295,0.034334959039538454,0.08737621423892147,71.07510212454281,83.21660377631633,1.0543763841809823,50.0,59.0,59.0,0.0,1.0,26.0,3.0,-99.0,0.1,14.0,1.0,-52.0,0.043478260869565216,11.0,0.0,-48.0,0.0,0.07692307692307693,0.2,0.043478260869565216,0.1,0.043478260869565216,0.1,0.043478260869565216,0.1,0.023,0.023363576857340265,32.0,38.0,0.3225731082303286,50.0,59.0,59.0,0.0,1.0,47.0,5.0,-42.0,0.10810810810810811,26.0,3.0,-23.0,0.10909090909090909,21.0,2.0,-19.0,0.1111111111111111,0.18181818181818182,0.3,0.10909090909090909,0.10810810810810811,0.10909090909090909,0.10810810810810811,0.10909090909090909,0.10810810810810811,0.07333333333333333,0.08173076923076923,110.0,129.0,1.080379576453697,50.0,59.0,59.0,0.0,1.0,110.0,11.0,-23.0,0.125,57.04999999999927,7.0,-13.0,0.18181818181818182,53.04999999999927,6.0,-10.0,0.2,0.3333333333333333,0.4444444444444444,0.18181818181818182,0.125,0.18181818181818182,0.125,0.18181818181818182,0.125,0.13333333333333333,0.2782097649186255,223.04999999999927,307.0,3.5555555555555554
